end_of_period,loan_number,region,country_code,country,borrower,guarantor_country_code,guarantor,loan_type,loan_status,interest_rate,currency_of_commitment,project_id,project_name_,original_principal_amount,cancelled_amount,undisbursed_amount,disbursed_amount,repaid_to_ibrd,due_to_ibrd,exchange_adjustment,borrowers_obligation,sold_3rd_party,repaid_3rd_party,due_3rd_party,loans_held,first_repayment_date,last_repayment_date,agreement_signing_date,board_approval_date,effective_date_most_recent,closed_date_most_recent,last_disbursement_date
30-Sep-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Aug-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jul-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NPL,Fully Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Jun-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-May-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Apr-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.0,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Mar-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
28-Feb-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jan-2015,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Dec-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NPL,Fully Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Nov-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Oct-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Sep-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Aug-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jul-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Jun-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-May-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Apr-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.0,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Mar-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
28-Feb-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jan-2014,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Dec-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.0,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Nov-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Oct-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Sep-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Aug-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jul-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Jun-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-May-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Apr-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Mar-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
28-Feb-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jan-2013,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Dec-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Nov-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Oct-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Sep-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Aug-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jul-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Jun-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-May-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Apr-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Mar-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
29-Feb-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jan-2012,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Dec-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Nov-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Oct-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Sep-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Aug-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-Jul-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Jun-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-May-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Apr-2011,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
31-May-2024,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NPL,Fully Repaid,4.25,,P037362,RECONSTRUCTION,40000000.0,0.0,0,40000000.0,17771000.0,0,0.0,0.0,22229000.0,22229000.0,0,0,01-Feb-1953,01-Aug-1972,22-Aug-1947,22-Aug-1947,17-Oct-1947,31-Mar-1949,
30-Apr-2024,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Mar-2024,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,-0.01,-0.01,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
29-Feb-2024,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Jan-2024,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Dec-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
30-Nov-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Oct-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
30-Sep-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Aug-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Jul-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,-0.01,-0.01,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
30-Jun-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,-0.01,-0.01,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-May-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
30-Apr-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Mar-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
28-Feb-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,238016.98,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Jan-2023,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,0.0,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Dec-2022,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,0.0,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
30-Nov-2022,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,0.0,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
31-Oct-2022,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,0.0,0,11761983.02,1619983.02,0,0.0,0.0,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
30-Sep-2022,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NPL,Fully Repaid,4.25,,P037451,RECONSTRUCTION,12000000.0,0.0,0,11761983.02,1619983.02,0,0.01,0.01,10142000.0,10142000.0,0,0,15-Jul-1949,15-Jul-1972,28-Aug-1947,28-Aug-1947,24-Oct-1947,31-Mar-1949,
